time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.12823446725901583,-0.09623798729216969,11.892910719300192,6.215167479632001,0.02236020031744257,0.0,-0.2831795437608976,-0.32533225992503134,2.815811643682865,-0.08729298484856869,-0.032536250606073056,0.0,440.2835663245182,441.062984914159,439.44403872632404,439.35046144089733
1.2600000000000007,-0.14579330582211433,-0.11752821846464787,12.069838295359347,6.210936082082769,0.019859592516505487,0.0,-0.30183852262295024,-0.38487953503125416,3.081050055558024,-0.04913308880525498,-0.07491599624288309,0.0,496.097721009017,492.9749585723354,492.726151496701,495.53536806050306
1.3200000000000007,-0.16429969238471653,-0.14212536842998216,12.257663997730758,6.208415662173021,0.015553579836659281,0.0,-0.3145899413862282,-0.43528343303235456,3.179516220854541,-0.030615808539720842,-0.06611704103830836,0.0,445.41302322983785,446.12806906059797,445.877113852712,447.38635128198683
1.3800000000000008,-0.18349660841160217,-0.16985470545478912,12.452199077830212,6.207495925893472,0.011783200061170618,0.0,-0.32489491601102627,-0.4891388741638574,3.3046180759935635,0.0047941841554541495,-0.05698301082178789,0.0,454.0921458960372,454.821498630983,454.28134472662805,457.11191237114184
1.4400000000000008,-0.20322066703425376,-0.20073602150000985,12.653024443890152,6.208368066965928,0.009114775905774586,0.0,-0.33227592417969687,-0.5401611296264907,3.389311732085257,0.029096598516034678,-0.026968808969396567,0.0,442.60246029440657,445.06450193563785,441.6705174435057,443.6703279843411
1.5000000000000009,-0.22332339994123307,-0.23451954606692987,12.857089188258284,6.210358162467932,0.0076352001024897476,0.0,-0.33767529455198037,-0.5857864545387452,3.4127825828760088,0.0402697429601053,-0.020401191194562407,0.0,424.08755578086726,424.6512010745246,423.20640603067477,424.167552320691
1.560000000000001,-0.2437271652937671,-0.2710205270935907,13.06282123820026,6.213776163356087,0.00716756510516614,0.0,-0.3423793924747626,-0.6306337597231265,3.4448700093854825,0.07829900736235755,0.009813084224886347,0.0,426.1194049339001,428.69465414193917,424.9549969690386,428.2046586247449
1.620000000000001,-0.2644316794832597,-0.31034741855545717,13.273447879377391,6.218381971272763,0.007920551220169436,0.0,-0.3478405144343432,-0.6797482639547664,3.575643422403026,0.07350254739754628,0.017527167746567974,0.0,458.55256670907966,459.1648537069348,458.0319326891716,457.65477218753296
1.680000000000001,-0.2854351874308505,-0.3521571289410496,13.486191011484983,6.222377063691646,0.008689519251143807,0.0,-0.3523513794610411,-0.7135963720359179,3.515999805656773,0.04682945142505729,0.0011626515947145916,0.0,398.0236453834632,396.52295756693013,397.72312229026284,395.27613665368483
1.740000000000001,-0.306775023631465,-0.39632935766877053,13.701792466799747,6.225228741602059,0.00887983210866139,0.0,-0.35898746665044184,-0.7584797945565939,3.6702436332554615,0.048889189089275045,0.006914871045100039,0.0,466.0366667944216,466.4860175017258,465.27652320430786,465.4390118467883
1.8000000000000012,-0.3285043464566079,-0.443040676917604,13.925059224867452,6.227665772513635,0.008979045949621955,0.0,-0.3653501626193432,-0.7982701093846383,3.7716628712091924,0.013844017593219043,-0.011783429273994006,0.0,451.83412401615266,450.32405659338485,451.6652080852688,448.8304914062837
1.8600000000000012,-0.35060143074359956,-0.4920248880103986,14.153071884856734,6.22835502965534,0.00809419124444144,0.0,-0.37114324637058344,-0.8344616857382874,3.828568577807782,0.006300683545930413,-0.021455123746596073,0.0,438.06876716412916,437.2638349278586,437.31343366388387,436.6844867686211
1.9200000000000013,-0.3730513639655288,-0.5433378942819459,14.387551219508577,6.228624466231423,0.0069738585461474045,0.0,-0.37705210197378425,-0.8759143922740478,3.9868634584484863,0.0005993673127888182,-0.013618526240112477,0.0,469.3184549076533,469.92641060713817,468.6691482579986,468.2257050495337
1.9800000000000013,-0.39583802035074916,-0.5971764412044053,14.63228390360249,6.22833365622898,0.006313949623518944,0.0,-0.38241558887463706,-0.918687187477613,4.170228899510736,-0.01891240274926627,-0.006215148190364535,0.0,477.63903061663785,478.203474868771,477.92760149380547,476.4381105423019
2.0400000000000014,-0.41889885108259206,-0.6532917146996975,14.88251857523701,6.227015039513672,0.006129284799338386,0.0,-0.3862555908744768,-0.951935405759245,4.170908402011363,-0.028943898400176863,0.0025562641822834448,0.0,421.51452987850064,422.27200043023157,422.7529285532234,421.8875244695996
2.1000000000000014,-0.4421931684036061,-0.7114721075469185,15.133561527355464,6.225320508900278,0.0060254298859545585,0.0,-0.39022539690488595,-0.987568782486188,4.197071672858976,-0.02687463729146742,-0.012094652609132596,0.0,431.5242108895942,430.2856017312214,430.05453085262934,430.2295411710841
2.1600000000000015,-0.4657183913664504,-0.7717955736848132,15.385700297709347,6.223513155501514,0.005535170614876073,0.0,-0.3938961300742255,-1.0233697217445503,4.20749433357465,-0.0375704442477049,-0.0012954134020237338,0.0,424.68675418824415,425.6122342168872,426.5705383084062,425.65574410299206
2.2200000000000015,-0.4894789333038601,-0.8345410401106133,15.642417390474215,6.221456880883132,0.005164289371283104,0.0,-0.3980978894945808,-1.0683533795372702,4.349177886641899,-0.0283782684088434,-0.018388374177144416,0.0,467.7779800723449,466.4450011357645,466.45195578491376,467.1688684131485
